id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
3130076,2014-08-10,2014-08-10,,Arizona,228098,alibaileyi,2016-05-09 05:10:24 UTC,2021-09-05 07:38:34 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3130076,https://inaturalist-open-data.s3.amazonaws.com/photos/3621810/medium.JPG,,"",I went to Big Lake with the Grand Canyon Wolf Recovery Project and while on an animal tracking hike our guide spotted this track.,3,0,false,,"Apache County, US-AZ, US",33.8914414159,-109.5656322222,1838,,,,28902,,obscured,true,,,Lobo Mexicano,Canis lupus baileyi,Mexican Wolf,Mammalia,197859
3201137,Mon Oct 26 2015 16:49:54 GMT-0500 (CDT),2015-10-26,2015-10-26 21:49:54 UTC,Central Time (US & Canada),240325,chieflind,2016-05-18 00:12:30 UTC,2021-09-05 06:51:33 UTC,research,,http://www.inaturalist.org/observations/3201137,http://static.inaturalist.org/photos/3704792/medium.jpg,,"",,4,0,false,3,"St. Louis County, US-MN, US",46.8967274754,-92.6370822572,192,,,,26935,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3236856,Fri May 20 2016 11:10:06 GMT-0800 (AKDT),2016-05-20,2016-05-20 19:10:06 UTC,Alaska,229301,kyndallh,2016-05-21 00:32:30 UTC,2021-09-09 03:01:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3236856,https://inaturalist-open-data.s3.amazonaws.com/photos/3746453/medium.jpg,,"",,2,0,false,3,"Gates of the Arctic National Park and Preserve, Southerly North Slope Bo, AK, US",68.14985,-151.7854916667,,,,,,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3269560,Sat May 21 2016 15:04:32 GMT-0800 (AKDT),2016-05-21,2016-05-21 23:04:32 UTC,Alaska,229540,ecologistchris,2016-05-22 15:51:07 UTC,2021-09-09 02:42:50 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3269560,https://inaturalist-open-data.s3.amazonaws.com/photos/3780302/medium.jpg,,"",,2,0,false,3,"Denali National Park and Preserve, Denali National Park, AK, US",63.71002,-149.2441716667,,,,,,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3272684,Sat May 21 2016 14:52:13 GMT-0800 (AKDT),2016-05-21,2016-05-21 22:52:13 UTC,Alaska,222957,jeffrasic,2016-05-22 21:11:23 UTC,2021-11-26 20:57:08 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3272684,https://inaturalist-open-data.s3.amazonaws.com/photos/3784231/medium.jpg,,"",Fresh canid track...too big for a fox and dog is unlikely in this location. Wolf seems likely. ,0,0,false,3,"Gates of the Arctic National Park and Preserve, Anaktuvuk Pass, AK, US",68.1519861667,-151.73755,,,,,,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3358942,2012-07-18 06:24:25,2012-07-18,2012-07-18 13:24:25 UTC,Pacific Time (US & Canada),10326,natureali,2016-06-01 22:34:15 UTC,2021-09-09 01:54:37 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/3358942,https://inaturalist-open-data.s3.amazonaws.com/photos/3879119/medium.jpg,,"","Yellowstone National Park
Lamar Valley
18 July 2012",2,0,false,,"Yellowstone National Park, US",44.8609187056,-110.2303416798,,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3379087,2016-05-31 05:31:56,2016-05-31,2016-05-31 13:31:56 UTC,Alaska,56605,sitkaconnor,2016-06-04 17:26:14 UTC,2021-09-06 17:58:02 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3379087,https://inaturalist-open-data.s3.amazonaws.com/photos/3903459/medium.jpg,,"","",1,0,false,,United States,43.9300171436,-109.7918630873,260322,,,,260322,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3444854,2016-06-06 18:28:06,2016-06-06,2016-06-07 00:28:06 UTC,Mountain Time (US & Canada),4530,jay,2016-06-12 20:39:03 UTC,2021-09-09 01:43:49 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3444854,http://static.inaturalist.org/photos/3994462/medium.jpg,,"",,3,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.7373702189,-110.5478361271,377,,,,27285,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3657916,Wed Jul 06 2016 11:51:22 GMT-0500 (CDT),2016-07-06,2016-07-06 16:51:22 UTC,Central Time (US & Canada),53643,alstrauss,2016-07-11 01:39:20 UTC,2021-12-01 22:01:11 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3657916,https://inaturalist-open-data.s3.amazonaws.com/photos/4235224/medium.jpg,,"",,0,0,false,3,"Chalk Hill Rd, Amberg, WI, US",45.4985280545,-87.80533747,1027,,,,1027,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3738373,2008-08-17 07:19:38,2008-08-17,2008-08-17 13:19:38 UTC,Mountain Time (US & Canada),3499,bryanto,2016-07-24 19:37:38 UTC,2021-09-14 02:10:11 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3738373,https://inaturalist-open-data.s3.amazonaws.com/photos/4345230/medium.jpg,,"","2 black Wolves trying to scare the bear off a Bison so they could get a bite. It didn't work, he held his ground. They never really seemed to be fighting, just exchanging dirty looks. at one point they were so close it looked like the were touching. After awhile they all just took a nap, but eventually the wolves left. ",2,0,false,,"Yellowstone National Park, US",44.8896941563,-110.2136482333,2788,,,,27253,,obscured,true,,manual,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3738374,2010-06-14 11:38:48,2010-06-14,2010-06-14 17:38:48 UTC,Mountain Time (US & Canada),3499,bryanto,2016-07-24 19:37:41 UTC,2021-09-09 02:28:39 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3738374,https://inaturalist-open-data.s3.amazonaws.com/photos/4345233/medium.jpg,,"","I am quite certain this is a Wolf track because it was in the National Park where dogs are not permitted, and it had rained the night before, so I could see all the other human tracks at the trail head,and no dog tracks. Also they were HUGE,my hand is 7&quot;in. long,so about 5&quot;in, long by 3&quot;in. wide. Only the largest dogs like a mastiff would have tracks that big. Wolves have larger paws in proportion to a dog of the same size,which helps them stay on top of the snow. But still this was probably a big male wolf,probably over 120lbs. There were tracks of all different sizes,meaning a whole pack had gone threw the night before. This was only about a mile or so from my camp. Unfortunately I didn't hear them howl though. Apparently they don't howl much this time of year to keep their pups hidden.",1,0,false,,"Teton County, US-WY, US",43.878762043,-110.4260286912,1020,,,,27411,,obscured,true,,manual,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3738376,2012-11-05 17:24:47,2012-11-05,2012-11-06 00:24:47 UTC,Mountain Time (US & Canada),3499,bryanto,2016-07-24 19:37:44 UTC,2021-12-23 17:07:02 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/3738376,https://inaturalist-open-data.s3.amazonaws.com/photos/4345235/medium.jpg,,"","I believe these are Wolf tracks because they are too big(5&quot;X3&quot;) to be any but the largest breed of dog, and although the shepherds here do keep Great Pyrenees, they have been gone since before the snow fell, and there would also be horse(which the shepherds ride) and sheep  tracks associated,which there were not. If it was someone walking their dog, there would be human tracks nearby too,which there were not,beside I have never seen my neighbors ever walk their dog around here. Also there were many tracks of different sizes,implying an entire pack,with pups. 2 years ago, on an October night while stargazing here ,I heard a Wolf howl,very close,probably down by the creek a few hundred yards distant. I have heard them howl before in Yellowstone and am certain no coyote or dog could have made that long,low deep howl. Then last winter,just over the ridge in Diamond Fork less than 5 miles away,Wildlife Services gunners looking for Coyotes,spotted 4 wolves, it was a big deal and all over the news at the time At first you would think this area wouldn't be a good place for wolves,lots of trigger happy rednecks everywhere(I wont even go up there on a weekend),and in the summer they run a ton of cattle and sheep there,but the thing is,the dense aspen forest around here have a TON of Elk and Deer in summer,and this valley lies at a crossroads,with the vast wilderness of the Uintas to the north,the rugged Wasatch to the west, and the high plateaus to the south,which are also teaming with Elk, its a great place for wolves to call home,and potentially disperse throughout the high country of the state. So far they have mostly stayed out of trouble with livestock,which is a miracle considering how many range maggots(sheep) they put up here in summer. Lets just hope the feds retain control of wolves in Utah under the endangered species act,because if they get handed over to the state,the legislature will pass some dumbass law mandating their extermination to appease the hunting and livestock lobby who they are in the pocket of. Oh wait a minute,they already did pass such a law. Idiots.",1,1,false,,"Wasatch County, US-UT, US",40.0864803092,-111.2959836085,2009,,,,28000,obscured,,true,,manual,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3762882,2010/06/21 2:51 PM EDT,2010-06-21,2010-06-21 18:51:00 UTC,Eastern Time (US & Canada),43255,juddpatterson,2016-07-29 04:40:38 UTC,2021-09-09 02:44:57 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3762882,http://static.inaturalist.org/photos/4383389/medium.jpg,,"Canidae, Carnivora, Gray wolf, Mammals",,4,0,false,,"Denali National Park, Denali, Alaska, United States",63.5002883333,-150.06992,,,,,,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3777363,2014/06/24 8:20 PM EDT,2014-06-24,2014-06-25 00:20:00 UTC,Eastern Time (US & Canada),14364,andyjones,2016-07-31 16:51:09 UTC,2021-09-09 01:43:41 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3777363,https://inaturalist-open-data.s3.amazonaws.com/photos/4404575/medium.jpeg,,"","",1,0,false,,"Yellowstone National Park, US",44.9165402632,-110.1379466003,363,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3818852,Thu Aug 27 2009 07:04:57 GMT-0700 (PDT),2009-08-27,2009-08-27 14:04:57 UTC,Pacific Time (US & Canada),243674,dan26,2016-08-07 03:59:07 UTC,2022-03-07 06:42:06 UTC,research,,http://www.inaturalist.org/observations/3818852,http://static.inaturalist.org/photos/4465349/medium.jpg,,"",,6,0,false,3,"Arctic National Wildlife Refuge, Southerly North Slope Bo, AK, US",69.4828584558,-144.3950589756,3698,,,,3698,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3894443,2015-05-01,2015-05-01,,Mountain Time (US & Canada),305245,jonesd35,2016-08-15 21:58:08 UTC,2021-09-09 02:42:46 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3894443,https://inaturalist-open-data.s3.amazonaws.com/photos/4574191/medium.jpg,,"","",5,0,false,,denali national park,63.114803,-151.192595,,,,,,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
3991136,2016/08/18 7:47 PM CDT,2016-08-18,2016-08-19 00:47:00 UTC,Central Time (US & Canada),160698,bogslogger,2016-08-30 01:24:24 UTC,2021-09-09 01:58:40 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/3991136,https://inaturalist-open-data.s3.amazonaws.com/photos/4712891/medium.jpeg,,"",  Seven wolves in one of these shots.        ,4,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.7386550706,-110.5668895786,,,,,27285,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4126404,2014/07/14 10:50 AM EDT,2014-07-14,2014-07-14 14:50:00 UTC,Eastern Time (US & Canada),4819,dlnarango,2016-09-17 01:08:46 UTC,2022-04-19 16:30:13 UTC,research,CC-BY,http://www.inaturalist.org/observations/4126404,http://static.inaturalist.org/photos/4909114/medium.jpg,,"",,9,0,false,,"Lolo Hot Springs, MT 59847, USA",46.729408,-114.539902,1487,,,,1487,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4126812,2016/09/16 7:59 AM PDT,2016-09-16,2016-09-16 14:59:00 UTC,Pacific Time (US & Canada),16101,dpom,2016-09-17 01:58:07 UTC,2021-09-09 02:07:09 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4126812,https://inaturalist-open-data.s3.amazonaws.com/photos/4909587/medium.jpeg,,"",,2,0,false,,"Yellowstone National Park, US",44.9737900824,-110.330903778,,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4165868,2016-09-12 4:19:32 PM MDT,2016-09-12,2016-09-12 22:19:32 UTC,Mountain Time (US & Canada),17909,chris_hass,2016-09-21 15:42:36 UTC,2021-09-05 07:49:48 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/4165868,https://inaturalist-open-data.s3.amazonaws.com/photos/4959572/medium.jpeg,,,,0,0,false,2,United States,48.86101432,-114.28890697,3,,,,3,,,false,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4327870,2014/08/04 10:45 AM CDT,2014-08-04,2014-08-04 15:45:00 UTC,Central Time (US & Canada),326968,saxzimbog,2016-10-11 18:29:31 UTC,2021-09-05 06:51:06 UTC,research,,http://www.inaturalist.org/observations/4327870,http://static.inaturalist.org/photos/5194352/medium.jpg,,"best of 2014, Canis lupus, CR29, FOSZB website, iNaturalist, juvenile, Sax-Zim Bog, Timber Wolf",Timber Wolf (Gray wolf) along CR29 in the Sax-Zim Bog (photo by Sparky Stensaas/www.ThePhotoNaturalist.com),3,1,false,,"St. Louis County, US-MN, US",47.1087281284,-92.6804059218,2,,,,26903,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4335702,2012-07-18 04:57:15,2012-07-18,2012-07-18 11:57:15 UTC,Pacific Time (US & Canada),10326,natureali,2016-10-12 23:47:29 UTC,2021-09-09 01:54:31 UTC,research,CC-BY-NC-ND,http://www.inaturalist.org/observations/4335702,https://inaturalist-open-data.s3.amazonaws.com/photos/5206103/medium.jpg,,"","Yellowstone National Park
Lamar Valley
18 July 2012",3,0,false,,"Yellowstone National Park, US",44.8924637851,-110.3170382093,,,,,27253,,obscured,true,,"",Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4502685,2016/10/12 12:53 PM CDT,2016-10-12,2016-10-12 17:53:00 UTC,Central Time (US & Canada),32808,adrianj,2016-11-06 01:28:09 UTC,2021-09-09 02:08:44 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4502685,https://inaturalist-open-data.s3.amazonaws.com/photos/5443794/medium.jpeg,,"",6 in all   ,4,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.4006937118,-110.0503000807,488,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4723992,2016/11/29 11:41 AM CST,2016-11-29,2016-11-29 17:41:00 UTC,Central Time (US & Canada),18278,lranelli,2016-12-06 14:53:48 UTC,2021-09-05 06:42:16 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4723992,https://inaturalist-open-data.s3.amazonaws.com/photos/5712017/medium.jpeg,,""," Scat on Superior View Hike, between Raven Lake benches and powerlines.                              ",2,0,false,,"Lake County, US-MN, US",47.2116282347,-91.1486511538,225,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4736648,2016-09-10,2016-09-10,,Mountain Time (US & Canada),379319,dylanharding2,2016-12-08 18:02:02 UTC,2021-09-05 08:00:45 UTC,research,CC-BY-NC,http://www.inaturalist.org/observations/4736648,https://inaturalist-open-data.s3.amazonaws.com/photos/5729480/medium.png,,"",Picture taken from very far away with a spotting scope.,1,0,false,,"Idaho, US",43.8868388348,-114.8973847378,13428,,,,27411,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4753291,2016/12/09 3:16 PM CST,2016-12-09,2016-12-09 21:16:00 UTC,Central Time (US & Canada),111581,jwalewski,2016-12-10 22:32:09 UTC,2021-12-07 03:37:07 UTC,needs_id,CC-BY-NC,http://www.inaturalist.org/observations/4753291,https://inaturalist-open-data.s3.amazonaws.com/photos/5781657/medium.jpg,,"",          ,0,0,false,,"Lake County, US-MN, US",47.2070525265,-91.0760407461,,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4797429,Mon Dec 19 2016 16:40:12 GMT-0900 (AKST),2016-12-19,2016-12-20 01:40:12 UTC,Alaska,234161,denverevans,2016-12-20 02:18:49 UTC,2021-09-09 03:03:46 UTC,research,,https://www.inaturalist.org/observations/4797429,https://static.inaturalist.org/photos/5848163/medium.jpg,,"",,2,0,false,3,"Skagway County, US-AK, US",59.4593512431,-135.3743350402,305,,,,24940,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4797449,2016/12/19 5:20 PM CST,2016-12-19,2016-12-19 23:20:00 UTC,Central Time (US & Canada),111581,jwalewski,2016-12-20 02:22:39 UTC,2021-12-07 03:37:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/4797449,https://inaturalist-open-data.s3.amazonaws.com/photos/5848204/medium.jpeg,,"",          ,0,0,false,,"Lake County, US-MN, US",47.3907688463,-91.3021155583,31,,,,26871,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4837804,2016-12-22 3:18:11 PM CST,2016-12-22,2016-12-22 21:18:11 UTC,Central Time (US & Canada),204496,jonpoppele,2016-12-24 05:52:59 UTC,2022-04-02 16:19:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4837804,https://inaturalist-open-data.s3.amazonaws.com/photos/5872629/medium.jpeg,,"","",1,0,false,2,"Minnesota, US",45.4050099649,-93.2612808625,8,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4837810,2016-12-23 12:29:31 PM CST,2016-12-23,2016-12-23 18:29:31 UTC,Central Time (US & Canada),204496,jonpoppele,2016-12-24 05:53:10 UTC,2022-04-02 16:31:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4837810,https://inaturalist-open-data.s3.amazonaws.com/photos/5872636/medium.jpeg,,"","Steps: 23"" 25"" 26"" 28""
Appears to be two individuals traveling together.",1,0,false,2,"Minnesota, US",45.4938210175,-93.0841542002,10,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4837811,2016-12-23 12:37:53 PM CST,2016-12-23,2016-12-23 18:37:53 UTC,Central Time (US & Canada),204496,jonpoppele,2016-12-24 05:53:11 UTC,2022-04-02 16:37:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4837811,https://inaturalist-open-data.s3.amazonaws.com/photos/5872637/medium.jpeg,,"","Tracks from two different days, side-by-side. ",1,0,false,2,"Minnesota, US",45.5201580691,-93.062717773,9,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4934501,2017-01-12 2:14:45 PM CST,2017-01-12,2017-01-12 20:14:45 UTC,Central Time (US & Canada),204496,jonpoppele,2017-01-12 22:53:44 UTC,2022-04-02 16:36:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4934501,https://inaturalist-open-data.s3.amazonaws.com/photos/6015551/medium.jpeg,,"","",1,0,false,2,"Minnesota, US",45.5233943203,-93.3710522958,9,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4934502,2017-01-12 2:20:35 PM CST,2017-01-12,2017-01-12 20:20:35 UTC,Central Time (US & Canada),204496,jonpoppele,2017-01-12 22:53:46 UTC,2022-04-02 16:36:32 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/4934502,https://inaturalist-open-data.s3.amazonaws.com/photos/6015552/medium.jpeg,,"","",1,0,false,2,"Minnesota, US",45.5515304398,-93.3568043465,11,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
4964443,2008/05/21 3:12 PM PDT,2008-05-21,2008-05-21 22:12:00 UTC,Pacific Time (US & Canada),8172,bethpratt1,2017-01-18 01:07:04 UTC,2021-09-06 17:57:58 UTC,research,CC-BY,https://www.inaturalist.org/observations/4964443,https://inaturalist-open-data.s3.amazonaws.com/photos/6056866/medium.jpg,,"",,5,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.6780456163,-110.6742092871,1953,,,,27285,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
5009933,2017-01-20,2017-01-20,,Eastern Time (US & Canada),6397,mdrearick,2017-01-26 20:39:29 UTC,2021-09-09 02:12:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/5009933,https://static.inaturalist.org/photos/6126657/medium.jpg,,"","",3,0,false,,"Yellowstone National Park, Teton County, US-WY, US",44.4336631962,-110.5070890117,,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
